user_pseudo_id,ga_session_id,user_session_key,week_start_date,data_split,candidate_output_type,intervention_group,candidate_output_label,within_group_priority_rank,within_group_priority_score,within_group_priority_band,within_group_priority_band_label,priority_score_scope,candidate_score_used,candidate_ranking_score,purchase_likelihood_score,raw_purchase_model_score,priority_rule,model_name_used,suggested_action,device_category,geo_country,channel_source,channel_medium,channel_segment,channel_segment_raw,channel_segment_clean,last_observed_funnel_stage,dropoff_after_stage,reached_view_item,reached_add_to_cart,reached_begin_checkout,reached_add_shipping_info,reached_add_payment_info,y_purchase,purchase_likelihood_rank,purchase_likelihood_percentile_within_split,ga_session_number,n_events,session_duration_seconds,engagement_time_msec_sum,n_item_rows,n_distinct_item_id,n_distinct_item_category,avg_item_price,max_item_price,qty_sum,model_ranking_score,global_purchase_likelihood_percentile,is_non_monotonic_funnel_path,is_monotonic_funnel_path
3385269.7049278840,9329784380,3385269.7049278840-9329784380,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,60,0.4040404040404041,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.696394432745456,0.696394432745456,0.6256984495554441,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,analytics.google.com,referral,analytics.google.com / referral,analytics.google.com / referral,Google Analytics referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6441,0.9873585908435198,3,110,2208.589339,366349,39,14,4,18.289473684210524,24.0,39,0.6256984495554441,0.9873585908435198,0,1
5395148.4165366989,2930780932,5395148.4165366989-2930780932,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,61,0.3939393939393939,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6955753618104258,0.6955753618104258,0.6256098572862513,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,South Korea,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6472,0.987016931136588,3,71,413.240003,186912,127,49,8,11.968,120.0,130,0.6256098572862513,0.987016931136588,0,1
57865781.1621109126,6784998626,57865781.1621109126-6784998626,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,62,0.38383838383838387,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.695274156468769,0.695274156468769,0.6255773120792554,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Palestine,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6478,0.9869789689469288,1,102,1436.976716,255999,101,25,5,25.74747474747475,69.0,101,0.6255773120792554,0.9869789689469288,0,1
28181601.7720051019,1703424853,28181601.7720051019-1703424853,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,63,0.3737373737373737,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6939274636550581,0.6939274636550581,0.6254320223234667,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6522,0.9864854604813605,1,43,277.351534,82918,30,12,2,21.46666666666667,30.0,30,0.6254320223234667,0.9864854604813605,0,1
29924795.2293958191,9990914995,29924795.2293958191-9990914995,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,64,0.36363636363636365,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6939274636550581,0.6939274636550581,0.6254320223234667,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,India,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6519,0.9863715739123833,1,51,306.7032,93236,51,15,2,44.208333333333336,69.0,51,0.6254320223234667,0.9863715739123833,0,1
78490590.8752872555,1277402192,78490590.8752872555-1277402192,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,65,0.3535353535353535,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6939274636550581,0.6939274636550581,0.6254320223234667,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Sweden,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6527,0.986675271429656,3,56,353.286847,150478,32,13,2,44.833333333333336,69.0,32,0.6254320223234667,0.986675271429656,0,1
10821383.9460228023,6318956151,10821383.9460228023-6318956151,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,66,0.3434343434343434,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6928393189723492,0.6928393189723492,0.6253148872473735,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Austria,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6545,0.986257687343406,2,45,1815.681444,240041,62,14,4,5.933333333333333,16.0,62,0.6253148872473735,0.986257687343406,0,1
55606021.1778180799,1910095680,55606021.1778180799-1910095680,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,67,0.33333333333333337,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6919727468380328,0.6919727468380328,0.6252217688770995,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Netherlands,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6561,0.9861817629640878,2,88,1142.695372,272988,65,27,5,19.396825396825395,120.0,85,0.6252217688770995,0.9861817629640878,0,1
2064040.6195727928,3627711699,2064040.6195727928-3627711699,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,68,0.3232323232323232,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6900317517779773,0.6900317517779773,0.6250137226649863,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6610,0.9860299142054514,2,73,476.23467,164994,16,3,2,25.0,25.0,16,0.6250137226649863,0.9860299142054514,0,1
1557662.1238620800,2991642992,1557662.1238620800-2991642992,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,69,0.31313131313131315,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6900317517779773,0.6900317517779773,0.6250137226649863,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Spain,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6608,0.9859539898261331,1,27,1940.739951,83359,81,14,2,18.51851851851852,40.0,81,0.6250137226649863,0.9859539898261331,0,1
8808706.6279424881,7518225531,8808706.6279424881-7518225531,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,70,0.303030303030303,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6814392166926108,0.6814392166926108,0.6241011682478433,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6657,0.9856502923088604,8,32,3626.678634,114227,27,13,2,22.962962962962965,69.0,27,0.6241011682478433,0.9856502923088604,0,1
7644052.7232523165,4094603022,7644052.7232523165-4094603022,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,71,0.29292929292929293,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6408080898323614,0.6408080898323614,0.619946896619625,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Hong Kong,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6713,0.9854604813605649,13,43,140.804768,37558,31,13,3,14.333333333333332,24.0,31,0.619946896619625,0.9854604813605649,0,1
4785339.6223549609,2447799298,4785339.6223549609-2447799298,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,72,0.2828282828282829,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6408080898323614,0.6408080898323614,0.619946896619625,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Ecuador,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6710,0.9853465947915876,3,22,118.829202,52389,38,13,3,42.33333333333333,69.0,38,0.619946896619625,0.9853465947915876,0,1
87428976.9971295990,4839533401,87428976.9971295990-4839533401,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,73,0.2727272727272727,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6408080898323614,0.6408080898323614,0.619946896619625,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6709,0.9853086326019285,3,32,116.56117,74178,26,11,2,15.153846153846153,20.0,26,0.619946896619625,0.9853086326019285,0,1
7680992.0250737738,5010861680,7680992.0250737738-5010861680,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,74,0.26262626262626265,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6355323221586981,0.6355323221586981,0.6194239953391611,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Italy,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6741,0.9849290107053374,1,148,1492.858316,443877,106,53,6,18.697916666666668,69.0,106,0.6194239953391611,0.9849290107053374,0,1
3656062.7172376657,5774594902,3656062.7172376657-5774594902,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,75,0.2525252525252525,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6355323221586981,0.6355323221586981,0.6194239953391611,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6740,0.9848910485156784,2,117,1426.379319,356985,132,60,10,23.031007751937985,120.0,132,0.6194239953391611,0.9848910485156784,0,1
4772240.5195667320,183051692,4772240.5195667320-183051692,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,76,0.24242424242424243,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6350884869697107,0.6350884869697107,0.6193801542314866,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,France,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6745,0.9848151241363602,3,135,2552.830512,352015,95,25,5,22.279569892473116,69.0,95,0.6193801542314866,0.9848151241363602,0,1
9216515.8761642712,7332461127,9216515.8761642712-7332461127,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,77,0.23232323232323238,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6340510940150419,0.6340510940150419,0.6192777710168015,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Portugal,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6759,0.9847391997570419,1,56,256.376565,149586,100,16,3,2.5625000000000004,12.0,100,0.6192777710168015,0.9847391997570419,0,1
5613969.9742050087,5158705060,5613969.9742050087-5158705060,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,78,0.2222222222222222,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6338849380626478,0.6338849380626478,0.6192613840485277,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6763,0.9844734644294283,6,130,6706.56713,324574,160,36,6,24.138364779874212,95.0,161,0.6192613840485277,0.9844734644294283,0,1
5613969.9742050087,9214722322,5613969.9742050087-9214722322,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,79,0.21212121212121215,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6338849380626478,0.6338849380626478,0.6192613840485277,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6762,0.9844355022397692,5,142,4824.117545,390628,106,24,4,21.64761904761905,95.0,106,0.6192613840485277,0.9844355022397692,0,1
4395331.2816752953,9690529598,4395331.2816752953-9690529598,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,80,0.202020202020202,medium,Medium within group,within_intervention_group_percentile,purchase_likelihood_score,0.6319030912789259,0.6319030912789259,0.6190661671057313,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,France,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6768,0.98439754005011,2,81,824.718956,198852,85,26,3,21.35211267605634,58.0,85,0.6190661671057313,0.98439754005011,0,1
80961468.0032847961,1202034377,80961468.0032847961-1202034377,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,81,0.19191919191919193,review,Review,within_intervention_group_percentile,purchase_likelihood_score,0.6297724980398732,0.6297724980398732,0.6188567869068987,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Canada,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6805,0.9839040315845418,5,46,515.39908,142806,89,27,6,20.022988505747126,69.0,89,0.6188567869068987,0.9839040315845418,0,1
3000413.1622344489,3889882090,3000413.1622344489-3889882090,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,82,0.18181818181818177,review,Review,within_intervention_group_percentile,purchase_likelihood_score,0.6297724980398732,0.6297724980398732,0.6188567869068987,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6811,0.9841318047224964,3,63,502.47748,176251,29,13,2,42.08333333333333,69.0,29,0.6188567869068987,0.9841318047224964,0,1
1924595.6444212574,7479243854,1924595.6444212574-7479243854,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,83,0.1717171717171717,review,Review,within_intervention_group_percentile,purchase_likelihood_score,0.6297724980398732,0.6297724980398732,0.6188567869068987,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Uruguay,google,organic,google / organic,google / organic,Google organic traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6814,0.9842456912914737,10,61,5504.793067,182805,103,33,5,22.653061224489797,120.0,103,0.6188567869068987,0.9842456912914737,0,1
4976347.3927271884,8498490803,4976347.3927271884-8498490803,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,84,0.16161616161616166,review,Review,within_intervention_group_percentile,purchase_likelihood_score,0.6297724980398732,0.6297724980398732,0.6188567869068987,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,(data deleted),(data deleted),(data deleted) / (data deleted),(data deleted) / (data deleted),Unknown traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6803,0.9838281072052236,2,65,4081.13498,162224,35,13,3,20.84848484848485,120.0,35,0.6188567869068987,0.9838281072052236,0,1
73074756.5884503346,4557131138,73074756.5884503346-4557131138,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,85,0.1515151515151515,review,Review,within_intervention_group_percentile,purchase_likelihood_score,0.6297724980398732,0.6297724980398732,0.6188567869068987,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Belgium,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_payment_info,after_add_payment_info,1,1,1,1,1,0,6815,0.9842836534811328,2,53,1140.23896,90356,30,13,2,20.833333333333336,40.0,30,0.6188567869068987,0.9842836534811328,0,1
3409353.2651649350,7104546308,3409353.2651649350-7104546308,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,86,0.14141414141414144,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Canada,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,335366,0.9204692126641865,1,68,854.327739,272078,76,29,5,33.916666666666664,69.0,76,0.36910205736231594,0.9204692126641865,0,1
4390167.7856695844,4456796608,4390167.7856695844-4456796608,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,87,0.13131313131313127,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,India,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,326806,0.5955128691822944,1,35,232.407139,214916,52,14,4,19.72549019607843,30.0,52,0.36910205736231594,0.5955128691822944,0,1
27171168.0392668456,7431540234,27171168.0392668456-7431540234,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,88,0.12121212121212122,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,329133,0.6838508845190191,3,25,43.899346,28458,24,9,2,14.750000000000002,20.0,24,0.36910205736231594,0.6838508845190191,0,1
4426387.2854450745,351044497,4426387.2854450745-351044497,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,89,0.11111111111111116,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,319757,0.3279173942753018,1,116,1450.374723,849495,75,26,6,17.269841269841272,40.0,75,0.36910205736231594,0.3279173942753018,0,1
51524169.1369342704,1055694596,51524169.1369342704-1055694596,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,90,0.101010101010101,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,319841,0.33110621820666614,1,59,590.798666,332545,158,28,4,25.352564102564106,69.0,164,0.36910205736231594,0.33110621820666614,0,1
64156601.8580203892,4507597444,64156601.8580203892-4507597444,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,91,0.09090909090909094,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,google,organic,google / organic,google / organic,Google organic traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,320671,0.36261483562371877,1,48,224.580352,140347,8,2,2,1.25,2.0,8,0.36910205736231594,0.36261483562371877,0,1
4537449.6402312251,6369480067,4537449.6402312251-6369480067,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,92,0.08080808080808077,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,Japan,google,organic,google / organic,google / organic,Google organic traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,320770,0.3663730923999696,1,103,4194.761881,344333,164,24,5,13.134615384615383,28.0,198,0.36910205736231594,0.3663730923999696,0,1
54178523.4564591415,2530219122,54178523.4564591415-2530219122,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,93,0.07070707070707072,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,Hong Kong,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,317247,0.23263229823096196,6,28,432.353187,48100,14,5,5,22.09090909090909,24.0,14,0.36910205736231594,0.23263229823096196,0,1
5426793.2272156313,4860625983,5426793.2272156313-4860625983,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,94,0.06060606060606055,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,317201,0.23088603750664338,2,44,304.407722,145632,31,13,3,6.166666666666666,16.0,31,0.36910205736231594,0.23088603750664338,0,1
32559011.9425712463,3815661039,32559011.9425712463-3815661039,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,95,0.0505050505050505,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,google,organic,google / organic,google / organic,Google organic traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,316691,0.21152532078050262,1,68,523.614104,359237,152,58,12,21.36,69.0,152,0.36910205736231594,0.21152532078050262,0,1
62609692.1714614727,682927646,62609692.1714614727-682927646,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,96,0.04040404040404044,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",mobile,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,327648,0.6274770328752562,1,38,197.476208,121283,52,25,5,42.431372549019606,120.0,52,0.36910205736231594,0.6274770328752562,0,1
7921540.5532519150,614789117,7921540.5532519150-614789117,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,97,0.030303030303030276,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,shop.googlemerchandisestore.com,referral,shop.googlemerchandisestore.com / referral,shop.googlemerchandisestore.com / referral,Google Merch Store referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,320200,0.3447346442942829,3,26,98.86485,32847,41,13,3,20.153846153846153,58.0,41,0.36910205736231594,0.3447346442942829,0,1
78084763.1990188524,4800831735,78084763.1990188524-4800831735,2021-01-25,test,late_recovery,Late checkout recovery,Late checkout recovery,98,0.02020202020202022,review,Review,within_intervention_group_percentile,purchase_likelihood_score,3.099136093204896e-05,3.099136093204896e-05,0.36910205736231594,top_100_late_recovery_by_purchase_likelihood_score,LightGBM calibrated likelihood,"Review checkout recovery opportunities close to purchase, especially shipping or payment friction.",desktop,United States,<Other>,referral,<Other> / referral,<Other> / referral,Other referral traffic,add_shipping_info,after_add_shipping_info,1,1,1,1,0,0,318108,0.26531774352744664,1,172,1989.483838,659483,219,65,12,9.624999999999998,120.0,219,0.36910205736231594,0.26531774352744664,0,1
